block_id,cell_line_id,drug1_original,drug1_id,drug1_match_source,drug2_original,drug2_id,drug2_match_source,synergy_loewe,synergy_bliss,synergy_zip,synergy_hsa,source_study
327066,HL-60,teniposide,,no_match,Sorafenib,Sorafenib,exact,-4.24017622638512,2.03176898810036,1.41266138957736,3.49740304757155,ALMANAC
327150,HL-60,chlorambucil,,no_match,Crizotinib,Crizotinib (PF-2341066),exact,-10.8059064074896,-9.44600701249443,-5.77516966195555,-9.97120806353956,ALMANAC
327237,HL-60,6-Thioguanine,,no_match,Crizotinib,Crizotinib (PF-2341066),exact,-6.11015900617482,-4.04221884074291,-3.98708893763966,-4.53526361909511,ALMANAC
327285,HL-60,Lenalidomide,Lenalidomide,exact,Fludarabine Base,,no_match,-31.1406800435138,-7.7561395711979,-3.57624033088672,-8.42835067227482,ALMANAC
327401,HL-60,Vemurafenib,Vemurafenib (PLX-4032),exact,Fludarabine Base,,no_match,-39.8714051862588,-28.9080870354646,-9.16554859759385,-37.8890300665885,ALMANAC
327489,HL-60,Pazopanib hydrochloride,Pazopanib (GW786034),exact,Fludarabine Base,,no_match,-62.5389059495066,-21.7082804621432,-9.18625852096743,-38.1012205918684,ALMANAC
327501,HL-60,chlorambucil,,no_match,Sorafenib,Sorafenib,exact,-8.55895237977891,-5.4259219893766,-2.33953911892502,-5.11331917465067,ALMANAC
327580,HL-60,Melphalan hydrochloride,,no_match,Crizotinib,Crizotinib (PF-2341066),exact,-13.4647100415112,-4.81594354465819,-2.76665077333334,-8.39024364851968,ALMANAC
327647,HL-60,6-Thioguanine,,no_match,Sorafenib,Sorafenib,exact,-4.97806462060663,-0.0670323397778642,-0.369128548364221,1.00551415868267,ALMANAC
327691,HL-60,altretamine,,no_match,Crizotinib,Crizotinib (PF-2341066),exact,-33.8483711513649,-7.39546661963941,-4.05142551954128,-13.6027951167193,ALMANAC
327737,HL-60,altretamine,,no_match,Sorafenib,Sorafenib,exact,-31.3170998702786,-1.01180330955613,1.44141866959701,-4.03980437079377,ALMANAC
327865,HL-60,5-Fluorouracil,,no_match,Crizotinib,Crizotinib (PF-2341066),exact,-29.168553795306,-31.9173024427962,-20.7403239584937,-28.6320175759804,ALMANAC
327925,HL-60,Abiraterone,,no_match,Axitinib,Axitinib (AG-013736),exact,-5.39603482019659,6.04884518069919,-0.916340257550822,0.993112741464902,ALMANAC
328018,HL-60,Gefitinib,Gefitinib,exact,Antibiotic AD 32,,no_match,-3.20115649590427,-5.7278779361642,-3.84665486776167,-3.99985409134172,ALMANAC
328081,HL-60,Melphalan hydrochloride,,no_match,Sorafenib,Sorafenib,exact,-12.0654885089089,-0.52816830721698,1.35273363588818,-1.75132046809268,ALMANAC
328148,HL-60,Vemurafenib,Vemurafenib (PLX-4032),exact,Axitinib,Axitinib (AG-013736),exact,-15.5116044250527,-3.77768012376043,-0.524622915375051,-14.1732522888107,ALMANAC
328256,HL-60,Vepesid J,,no_match,Imatinib,Imatinib,exact,-24.0706417427865,3.59022311897889,3.60186401052802,0.526892992474589,ALMANAC
328271,HL-60,5-Fluorouracil,,no_match,Sorafenib,Sorafenib,exact,-23.9952451818202,-24.8427589135904,-21.6778508278528,-22.1137951167193,ALMANAC
328469,HL-60,Uramustine,,no_match,Crizotinib,Crizotinib (PF-2341066),exact,0.0242746542752632,0.670590046910936,2.20019166821e-05,0.903847492016004,ALMANAC
328540,HL-60,Gefitinib,Gefitinib,exact,Fludarabine Base,,no_match,-2.2028691684868,1.02346044746108,-0.403956808327888,0.0799839594405892,ALMANAC
328649,HL-60,Vemurafenib,Vemurafenib (PLX-4032),exact,docetaxel,,no_match,2.45668445655376,35.5490614640279,31.6872555273692,27.4262477111893,ALMANAC
328741,HL-60,Uramustine,,no_match,Sorafenib,Sorafenib,exact,1.9228260742821,4.91548351771662,4.82345156267034,5.53573638090489,ALMANAC
328824,HL-60,Lenalidomide,Lenalidomide,exact,docetaxel,,no_match,-44.7453292895083,-10.0409804986499,-10.2651062768409,-7.8696284500526,ALMANAC
328898,HL-60,Pazopanib hydrochloride,Pazopanib (GW786034),exact,Antibiotic AD 32,,no_match,-23.4977297007778,-2.50787192273223,10.1031413968719,-24.4029545921788,ALMANAC
328929,HL-60,Vemurafenib,Vemurafenib (PLX-4032),exact,Antibiotic AD 32,,no_match,4.73001176909137,14.6374549214183,8.46476152993051,4.12760469008803,ALMANAC
328988,HL-60,dacarbazine,,no_match,Crizotinib,Crizotinib (PF-2341066),exact,-23.424313320071,-17.4484811430441,-10.795436680843,-19.2317951167193,ALMANAC
329057,HL-60,dacarbazine,,no_match,Sorafenib,Sorafenib,exact,-25.6249179998578,-11.9806596075792,-5.73851825830095,-12.2809497987223,ALMANAC
329188,HL-60,Dexrazoxane,,no_match,Imatinib,Imatinib,exact,-1.66147372349731,4.9524543320504,3.4524777516518,0.253436241860401,ALMANAC
329255,HL-60,Lenalidomide,Lenalidomide,exact,Antibiotic AD 32,,no_match,-6.07038560768338,-9.15938247017808,-0.472590385435571,-5.91310700752542,ALMANAC
329461,HL-60,Ruxolitinib,Ruxolitinib (INCB018424),exact,docetaxel,,no_match,-32.5049025159878,25.6394648829681,21.8648954522542,17.1983905192427,ALMANAC
329656,HL-60,Vandetanib,Vandetanib (ZD6474),exact,docetaxel,,no_match,-54.6589024163514,0.563960898399216,9.61574890063216,-4.95560948075732,ALMANAC
329740,HL-60,Axitinib,Axitinib (AG-013736),exact,docetaxel,,no_match,-2.23882440276082,21.2128415085014,20.2659863650417,22.5895972516834,ALMANAC
329760,HL-60,Crizotinib,Crizotinib (PF-2341066),exact,docetaxel,,no_match,-10.9381943078938,14.7700845062848,14.8336029367765,12.2728032667448,ALMANAC
329825,HL-60,Ruxolitinib,Ruxolitinib (INCB018424),exact,Tamoxifen citrate,,no_match,-10.3411011421655,4.58760907116616,5.28467300399521,-6.98694281409065,ALMANAC
329871,HL-60,Vismodegib,Vismodegib (GDC-0449),exact,docetaxel,,no_match,-11.5071078362883,16.7519463903736,19.2159512245835,13.4781366000781,ALMANAC
329932,HL-60,Ruxolitinib,Ruxolitinib (INCB018424),exact,Axitinib,Axitinib (AG-013736),exact,-13.4510703439129,4.12450693545757,2.02987727281559,-6.74599836964621,ALMANAC
330020,HL-60,Vandetanib,Vandetanib (ZD6474),exact,Tamoxifen citrate,,no_match,13.2163704035807,22.8554795321528,11.0537374645267,15.2869460747982,ALMANAC
330154,HL-60,Crizotinib,Crizotinib (PF-2341066),exact,Axitinib,Axitinib (AG-013736),exact,3.70111206726002,10.093580551366,4.34456564492841,6.32716809770231,ALMANAC
330201,HL-60,Vismodegib,Vismodegib (GDC-0449),exact,Axitinib,Axitinib (AG-013736),exact,1.27525653120148,7.71773070758525,-2.72255027924344,3.67874771118925,ALMANAC
330298,HL-60,Crizotinib,Crizotinib (PF-2341066),exact,Tamoxifen citrate,,no_match,15.1533964584648,24.866791423952,18.4736163401054,19.5920569865912,ALMANAC
330347,HL-60,Vismodegib,Vismodegib (GDC-0449),exact,Tamoxifen citrate,,no_match,19.673766613562,26.2094606546827,22.5938133811302,20.7915014310356,ALMANAC
330448,HL-60,Axitinib,Axitinib (AG-013736),exact,Tamoxifen citrate,,no_match,-2.74497761691857,-0.728714722189441,3.79739701285373,-1.49293028576177,ALMANAC
330458,HL-60,Vandetanib,Vandetanib (ZD6474),exact,Axitinib,Axitinib (AG-013736),exact,-3.84401285334171,6.61271860033314,0.368992977622019,-0.495442814090644,ALMANAC
330552,HL-60,CABAZITAXEL,,no_match,Axitinib,Axitinib (AG-013736),exact,-21.7533904848699,10.8622502333761,9.84008174340392,11.3944226459668,ALMANAC
330761,HL-60,Vandetanib,Vandetanib (ZD6474),exact,Antibiotic AD 32,,no_match,-3.87033499683221,4.43587870884063,7.99389256837017,-2.86651014773429,ALMANAC
330850,HL-60,Axitinib,Axitinib (AG-013736),exact,Antibiotic AD 32,,no_match,2.10988240111962,-2.53439201809153,-3.53813799693579,-0.962465851643868,ALMANAC
330905,HL-60,Vismodegib,Vismodegib (GDC-0449),exact,Antibiotic AD 32,,no_match,15.0552062485855,18.6155424046478,16.2426367787163,14.4520491345325,ALMANAC
330981,HL-60,Crizotinib,Crizotinib (PF-2341066),exact,Antibiotic AD 32,,no_match,10.5888960482249,12.9221444247895,8.33756456648004,8.51938246786581,ALMANAC
331087,HL-60,Lenalidomide,Lenalidomide,exact,Quinacrine hydrochloride,,no_match,15.4602066960596,14.7994049260383,17.7011620757703,19.8265515397899,ALMANAC
331224,HL-60,Ruxolitinib,Ruxolitinib (INCB018424),exact,Antibiotic AD 32,,no_match,-7.35717414522217,2.90513813329115,4.41618266648551,-8.26239903662317,ALMANAC
331269,HL-60,Gefitinib,Gefitinib,exact,NSC-127716,,no_match,10.7033292345804,8.41174271367443,6.01464891027027,11.8705276555726,ALMANAC
331389,HL-60,Vemurafenib,Vemurafenib (PLX-4032),exact,Tamoxifen citrate,,no_match,0.646146363569861,13.3315020161148,13.1423746184936,1.31461254214675,ALMANAC
331423,HL-60,Lenalidomide,Lenalidomide,exact,Tamoxifen citrate,,no_match,-4.30335992360035,-3.94414201822958,-5.1871655284551,-3.84766256308098,ALMANAC
331539,HL-60,Pazopanib hydrochloride,Pazopanib (GW786034),exact,Tamoxifen citrate,,no_match,-24.8902122532766,1.15702213388069,10.8983753573816,-21.5360539252018,ALMANAC
331751,HL-60,dacarbazine,,no_match,Sunitinib,Sunitinib,exact,-18.3345225344904,-16.0543493395182,-6.62960200859143,-17.7525514519699,ALMANAC
331836,HL-60,Axitinib,Axitinib (AG-013736),exact,Quinacrine hydrochloride,,no_match,41.2038246846579,37.8314116665229,36.8989393038476,40.0060592165217,ALMANAC
331941,HL-60,Vismodegib,Vismodegib (GDC-0449),exact,Quinacrine hydrochloride,,no_match,12.6855590167462,18.5582684808951,25.8415850792103,15.1011105748593,ALMANAC
331979,HL-60,Crizotinib,Crizotinib (PF-2341066),exact,Quinacrine hydrochloride,,no_match,21.9698034021974,25.2980761943581,29.6178808400248,22.2853903199245,ALMANAC
332054,HL-60,Pazopanib hydrochloride,Pazopanib (GW786034),exact,NSC-127716,,no_match,-69.055102458145,-16.5681043274545,-6.40526023826217,-32.3567205918684,ALMANAC
332094,HL-60,Vepesid J,,no_match,Crizotinib,Crizotinib (PF-2341066),exact,-12.6582371073028,-3.00462360050572,-2.31116921513202,-3.72290646486934,ALMANAC
332199,HL-60,Vandetanib,Vandetanib (ZD6474),exact,Quinacrine hydrochloride,,no_match,2.48983807463782,10.5988873930874,29.0034349705648,3.72077940813157,ALMANAC
332268,HL-60,Ruxolitinib,Ruxolitinib (INCB018424),exact,Quinacrine hydrochloride,,no_match,24.6065736462632,38.7167975293229,36.7913811801315,28.1981127414649,ALMANAC
332381,HL-60,Gefitinib,Gefitinib,exact,docetaxel,,no_match,-1.59761971143929,8.87300152593763,8.33693693547436,10.3247105041208,ALMANAC
332475,HL-60,Lenalidomide,Lenalidomide,exact,NSC-127716,,no_match,-33.0278354677667,2.41395065487969,-2.33527266461851,9.44757553439647,ALMANAC
332564,HL-60,Vemurafenib,Vemurafenib (PLX-4032),exact,NSC-127716,,no_match,-32.6089526801396,3.14073670144633,-0.20799077417968,-3.51005392520177,ALMANAC
332640,HL-60,6-Thioguanine,,no_match,Imatinib,Imatinib,exact,-18.6760506695834,2.48907756404829,1.33919419629047,-1.84777367419209,ALMANAC
332672,HL-60,chlorambucil,,no_match,Imatinib,Imatinib,exact,-12.390526946642,-4.7985640282825,-0.282551296784992,-8.81560700752542,ALMANAC
332783,HL-60,Gefitinib,Gefitinib,exact,Tamoxifen citrate,,no_match,1.50822269465167,2.758491166929,-0.816292874400606,2.05884879039808,ALMANAC
332895,HL-60,Melphalan hydrochloride,,no_match,Imatinib,Imatinib,exact,-25.70029336979,4.71294914670396,4.30007445151278,-0.955898814378682,ALMANAC
332908,HL-60,altretamine,,no_match,Imatinib,Imatinib,exact,-2.49999300758095,5.82016806865608,5.29449966193787,-3.28100092172559,ALMANAC
332966,HL-60,5-Fluorouracil,,no_match,Imatinib,Imatinib,exact,-31.3225520609562,-25.4436783123223,-14.1766803173185,-29.055662563081,ALMANAC
333065,HL-60,Dexrazoxane,,no_match,Crizotinib,Crizotinib (PF-2341066),exact,-8.03091245287515,-5.78453822153747,-4.82523709234982,-7.49986441580086,ALMANAC
333097,HL-60,Vismodegib,Vismodegib (GDC-0449),exact,TOPOTECAN HYDROCHLORIDE,,no_match,-21.5488501057,-6.94382028746301,-1.4994203753558,-9.34253006658853,ALMANAC
333142,HL-60,Crizotinib,Crizotinib (PF-2341066),exact,TOPOTECAN HYDROCHLORIDE,,no_match,-17.3899727238587,0.426434724876045,0.051072727484384,-2.0223078443663,ALMANAC
333249,HL-60,Axitinib,Axitinib (AG-013736),exact,TOPOTECAN HYDROCHLORIDE,,no_match,-9.24635362783193,9.99642387372038,6.24922850606929,11.6034699334115,ALMANAC
333428,HL-60,Vandetanib,Vandetanib (ZD6474),exact,TOPOTECAN HYDROCHLORIDE,,no_match,-67.6240607795962,-10.2103393419374,0.300978479066387,-15.154776147424,ALMANAC
333542,HL-60,Gefitinib,Gefitinib,exact,6-Mercaptopurine,,no_match,10.0504569093238,9.65335918083952,7.17942847071878,10.3746506261073,ALMANAC
333556,HL-60,Uramustine,,no_match,Imatinib,Imatinib,exact,-4.49735978421619,6.95417263202645,8.07157388185652,3.13522632580792,ALMANAC
333622,HL-60,Ruxolitinib,Ruxolitinib (INCB018424),exact,TOPOTECAN HYDROCHLORIDE,,no_match,-63.265348131243,9.55474692318708,6.30008532965028,1.99322385257601,ALMANAC
333669,HL-60,Axitinib,Axitinib (AG-013736),exact,NSC-127716,,no_match,-24.8744626145767,-17.3137935157468,-12.9210403642831,-13.6324723444274,ALMANAC
333784,HL-60,Uramustine,,no_match,Sunitinib,Sunitinib,exact,1.31664335305949,3.69528986979062,2.30681535542479,2.6370041035857,ALMANAC
333834,HL-60,Vismodegib,Vismodegib (GDC-0449),exact,NSC-127716,,no_match,-24.4794798832901,10.855584937792,11.2813540516585,9.20205718590933,ALMANAC
333881,HL-60,Crizotinib,Crizotinib (PF-2341066),exact,NSC-127716,,no_match,2.13824510601953,7.43291071538012,8.22772144019061,7.86791437785593,ALMANAC
333939,HL-60,Pazopanib hydrochloride,Pazopanib (GW786034),exact,TOPOTECAN HYDROCHLORIDE,,no_match,-74.8227925756874,5.26090783340161,7.97292979779542,-9.56422059186843,ALMANAC
334058,HL-60,Vandetanib,Vandetanib (ZD6474),exact,NSC-127716,,no_match,-14.5673781051255,10.3635005208177,9.33436761368028,5.097723852576,ALMANAC
334164,HL-60,dacarbazine,,no_match,Imatinib,Imatinib,exact,-24.5467038042166,-14.7293931683935,-4.33618998705711,-21.0661232146863,ALMANAC
334244,HL-60,Ruxolitinib,Ruxolitinib (INCB018424),exact,NSC-127716,,no_match,-57.3518802359228,-12.6005505157246,-6.60062838061087,-20.6534983696462,ALMANAC
334266,HL-60,Lenalidomide,Lenalidomide,exact,TOPOTECAN HYDROCHLORIDE,,no_match,-35.629972697157,2.94692397768021,0.0525913588535126,6.4175937721696,ALMANAC
334440,HL-60,Vemurafenib,Vemurafenib (PLX-4032),exact,TOPOTECAN HYDROCHLORIDE,,no_match,-29.7522054127528,9.59859967785797,7.3949273551215,2.81780543335042,ALMANAC
334463,HL-60,Ruxolitinib,Ruxolitinib (INCB018424),exact,Vepesid J,,no_match,-32.6798638307854,0.410140273502338,6.44447817438801,-4.56122059186845,ALMANAC
334501,HL-60,MEGESTROL ACETATE,,no_match,Imatinib,Imatinib,exact,1.87905897513681,10.2970901911992,4.80057849473891,1.54277685605219,ALMANAC
334563,HL-60,lomustine,,no_match,Imatinib,Imatinib,exact,-5.32412930244011,8.96715035802368,11.8643602760069,3.3643212297582,ALMANAC
334704,HL-60,23541-50-6,,no_match,Imatinib,Imatinib,exact,-41.2352923675332,12.864202478808,9.16265967859855,7.73798789642486,ALMANAC
334748,HL-60,Gefitinib,Gefitinib,exact,TOPOTECAN HYDROCHLORIDE,,no_match,0.645070554578815,2.09883563081959,-1.78313683187445,3.84446993341149,ALMANAC
334974,HL-60,Ruxolitinib,Ruxolitinib (INCB018424),exact,6-Mercaptopurine,,no_match,-38.6336260248205,-9.75418617869033,-5.82854961535051,-19.1713317029795,ALMANAC
335047,HL-60,Vandetanib,Vandetanib (ZD6474),exact,6-Mercaptopurine,,no_match,-26.1032980562515,-7.33306951492588,-7.00644376947991,-13.4908872585351,ALMANAC
335135,HL-60,Axitinib,Axitinib (AG-013736),exact,6-Mercaptopurine,,no_match,-5.14015960271907,-5.66425341926814,-7.3054950500145,-4.82735067227481,ALMANAC
335211,HL-60,teniposide,,no_match,Imatinib,Imatinib,exact,-30.1237513273172,4.96661175009126,4.40432323673204,1.89305965914123,ALMANAC
335325,HL-60,Crizotinib,Crizotinib (PF-2341066),exact,6-Mercaptopurine,,no_match,-3.12590552144024,-0.769596417061642,-4.63502570037648,-3.08303006658851,ALMANAC
335368,HL-60,Vismodegib,Vismodegib (GDC-0449),exact,6-Mercaptopurine,,no_match,-20.3611447289259,1.55275390621513,1.28669197439175,-2.45447451103297,ALMANAC
335407,HL-60,Vemurafenib,Vemurafenib (PLX-4032),exact,6-Mercaptopurine,,no_match,-9.41182212676293,0.118570675980562,2.29250325219225,-9.34336339992185,ALMANAC
335556,HL-60,Lenalidomide,Lenalidomide,exact,6-Mercaptopurine,,no_match,-18.0121044109973,1.00306072913614,1.72213332411481,2.44564932772517,ALMANAC
335614,HL-60,Pazopanib hydrochloride,Pazopanib (GW786034),exact,6-Mercaptopurine,,no_match,-49.4005149137094,-11.4749572395869,-2.27483139381543,-29.9382205918684,ALMANAC
335731,HL-60,Gefitinib,Gefitinib,exact,thalidomide,,no_match,-0.565445246295439,3.09548389618549,-2.17555494116805,3.10241529076423,ALMANAC
335869,HL-60,Axitinib,Axitinib (AG-013736),exact,Vepesid J,,no_match,-15.6502151876419,-5.04043121374214,1.87939468456801,-3.96991678887182,ALMANAC
335884,HL-60,Vismodegib,Vismodegib (GDC-0449),exact,Vepesid J,,no_match,-8.69403617312652,9.99666990396337,9.24925896884466,8.18441654446152,ALMANAC
335956,HL-60,Crizotinib,Crizotinib (PF-2341066),exact,Vepesid J,,no_match,-3.83879772302988,5.81426094428053,5.46932420167693,5.09586098890596,ALMANAC
336192,HL-60,Vandetanib,Vandetanib (ZD6474),exact,Vepesid J,,no_match,-8.62929069065017,13.3740794772668,11.6906247002206,10.1233349636871,ALMANAC
336542,HL-60,Vepesid J,,no_match,CYTARABINE HYDROCHLORIDE,Cytarabine,exact,3.31988784658411,2.56204623522649,0.823614792679865,5.61164486818898,ALMANAC
337016,HL-60,Melphalan hydrochloride,,no_match,Sunitinib,Sunitinib,exact,-8.25348032411078,-0.445036602764932,0.642246877429463,-2.82851962039231,ALMANAC
337984,HL-60,altretamine,,no_match,Sunitinib,Sunitinib,exact,-7.52825578352087,-2.22717928024641,7.79854554641019,-5.96827831402957,ALMANAC
339031,HL-60,6-Thioguanine,,no_match,Sunitinib,Sunitinib,exact,-7.54904280359773,-1.91319111374311,-2.48319715688955,-3.11499589641432,ALMANAC
339597,HL-60,chlorambucil,,no_match,Sunitinib,Sunitinib,exact,-9.94547058887559,-8.28842576162945,-2.89845572902854,-9.40160700752543,ALMANAC
339920,HL-60,Axitinib,Axitinib (AG-013736),exact,Ruxolitinib,Ruxolitinib (INCB018424),exact,-16.1191087217716,1.4514678838645,2.03104595173864,-9.41921811863653,ALMANAC
340035,HL-60,Vismodegib,Vismodegib (GDC-0449),exact,Ruxolitinib,Ruxolitinib (INCB018424),exact,-4.15155138630263,12.3989802193478,10.738924288928,-0.661953068505783,ALMANAC
340140,HL-60,Crizotinib,Crizotinib (PF-2341066),exact,Ruxolitinib,Ruxolitinib (INCB018424),exact,-34.5467854249551,-0.866354701113487,-0.401948516271426,-12.5630016201805,ALMANAC
340292,HL-60,Vandetanib,Vandetanib (ZD6474),exact,Ruxolitinib,Ruxolitinib (INCB018424),exact,1.03847429072547,13.4761713926512,11.061781979105,-0.478491078388258,ALMANAC
340935,HL-60,Vismodegib,Vismodegib (GDC-0449),exact,Gefitinib,Gefitinib,exact,-2.5902723828682,5.38906395526674,2.70195165625187,1.39497123179355,ALMANAC
341031,HL-60,Crizotinib,Crizotinib (PF-2341066),exact,Gefitinib,Gefitinib,exact,5.68736310504295,10.0063942879441,0.637344171629,6.04350272941771,ALMANAC
341103,HL-60,Axitinib,Axitinib (AG-013736),exact,Gefitinib,Gefitinib,exact,1.99218335053256,0.0535343371761942,-2.3995332947218,2.16690717627641,ALMANAC
341122,HL-60,Pemetrexed,,no_match,Imatinib,Imatinib,exact,-39.474796646198,-8.50038229055424,-1.34545108500896,-12.043900992464,ALMANAC
341333,HL-60,Vandetanib,Vandetanib (ZD6474),exact,Gefitinib,Gefitinib,exact,1.6234223222911,9.64341238396195,5.00045367629384,2.47528135570467,ALMANAC
341359,HL-60,CABAZITAXEL,,no_match,Gefitinib,Gefitinib,exact,16.01996497724,15.902984183546,16.3168337439205,16.30714551738,ALMANAC
341436,HL-60,Ruxolitinib,Ruxolitinib (INCB018424),exact,Gefitinib,Gefitinib,exact,-6.98326625908617,8.132053696635,6.60516691366878,-2.83016308873977,ALMANAC
341537,HL-60,Abiraterone,,no_match,Ruxolitinib,Ruxolitinib (INCB018424),exact,-1.1668472187269,12.8582974769828,10.1892682001795,-0.0424384791250134,ALMANAC
341744,HL-60,EXEMESTANE,,no_match,Imatinib,Imatinib,exact,0.850857320138665,6.7839009742878,3.69445458569513,1.19596954793772,ALMANAC
341794,HL-60,Vemurafenib,Vemurafenib (PLX-4032),exact,Ruxolitinib,Ruxolitinib (INCB018424),exact,-29.5934636491082,-5.96896980866458,9.07915887979422,-24.424254667176,ALMANAC
341847,HL-60,Gefitinib,Gefitinib,exact,Imatinib,Imatinib,exact,3.74007509021974,12.731949018243,7.48392910184544,5.92632252814026,ALMANAC
341940,HL-60,Pazopanib hydrochloride,Pazopanib (GW786034),exact,Ruxolitinib,Ruxolitinib (INCB018424),exact,12.7285856398919,25.6945203291013,20.4223260183874,-0.974421134524502,ALMANAC
342148,HL-60,Vepesid J,,no_match,Vemurafenib,Vemurafenib (PLX-4032),exact,-15.5829400302929,4.34617181547594,2.69668624908073,-0.35635090931378,ALMANAC
342212,HL-60,Pazopanib hydrochloride,Pazopanib (GW786034),exact,Imatinib,Imatinib,exact,-11.9777770630231,3.91152987182211,17.4459805945869,-20.8800878011912,ALMANAC
342314,HL-60,Pazopanib hydrochloride,Pazopanib (GW786034),exact,Gefitinib,Gefitinib,exact,-9.69659959241952,15.9490349305686,19.0045370898127,-5.54349642207312,ALMANAC
342375,HL-60,Abiraterone,,no_match,Imatinib,Imatinib,exact,-14.0825156469377,-4.68147925838327,6.01010511153714,-14.6748545375029,ALMANAC
342450,HL-60,Lenalidomide,Lenalidomide,exact,Imatinib,Imatinib,exact,1.2567667260018,8.15331095165627,4.95418937757574,1.75100410358567,ALMANAC
342565,HL-60,Lenalidomide,Lenalidomide,exact,Gefitinib,Gefitinib,exact,-11.4285689724045,-8.87453330629,-2.41907955606344,-5.06323956116372,ALMANAC
342659,HL-60,Vemurafenib,Vemurafenib (PLX-4032),exact,Imatinib,Imatinib,exact,-28.2704231964817,-9.7813359903882,6.87463665002967,-25.4615880005093,ALMANAC
342718,HL-60,Abiraterone,,no_match,Gefitinib,Gefitinib,exact,-1.33936500495904,5.96666762683016,5.4204099494839,0.868281355704667,ALMANAC
342842,HL-60,Axitinib,Axitinib (AG-013736),exact,Imatinib,Imatinib,exact,-23.301944971032,-10.7257320856369,0.282454326382424,-17.5350142449014,ALMANAC
342847,HL-60,Vismodegib,Vismodegib (GDC-0449),exact,Imatinib,Imatinib,exact,-17.521632940399,-7.67683009348696,4.01224051454581,-17.4155086240613,ALMANAC
342941,HL-60,Vemurafenib,Vemurafenib (PLX-4032),exact,Gefitinib,Gefitinib,exact,-7.03701997605086,3.92312030784694,3.4602626989911,-6.48447321265089,ALMANAC
343049,HL-60,Crizotinib,Crizotinib (PF-2341066),exact,Imatinib,Imatinib,exact,-41.3733661384151,-11.8823419686608,-2.206179039353,-20.7402666376744,ALMANAC
343146,HL-60,CABAZITAXEL,,no_match,Imatinib,Imatinib,exact,-30.2908368838195,9.05777823452614,12.8609067666974,5.20593234086929,ALMANAC
343236,HL-60,Vandetanib,Vandetanib (ZD6474),exact,Imatinib,Imatinib,exact,-9.2389050500866,-1.04667795907242,8.03840551460648,-12.0384910783883,ALMANAC
343281,HL-60,Ruxolitinib,Ruxolitinib (INCB018424),exact,Imatinib,Imatinib,exact,-15.0763299569092,-8.09178840061465,10.2013991019602,-23.1610204094068,ALMANAC
343353,HL-60,Lenalidomide,Lenalidomide,exact,thalidomide,,no_match,-1.74826274310789,-1.77685354110226,7.48755259841423,-1.2028847853032,ALMANAC
343490,HL-60,Ruxolitinib,Ruxolitinib (INCB018424),exact,mitotane,,no_match,-14.7836198961321,-2.93506121514329,4.93797212140873,-14.3868872585351,ALMANAC
343679,HL-60,Vandetanib,Vandetanib (ZD6474),exact,mitotane,,no_match,-2.1745031553241,5.62361869306562,6.69108409654929,-1.86466503631286,ALMANAC
343710,HL-60,Axitinib,Axitinib (AG-013736),exact,mitotane,,no_match,-5.21907789343399,-2.83438272238775,-1.81316931458487,-2.08286488686886,ALMANAC
343759,HL-60,Vismodegib,Vismodegib (GDC-0449),exact,mitotane,,no_match,10.9488410524071,17.8769833364288,12.5596793983781,12.8372792088134,ALMANAC
343806,HL-60,Crizotinib,Crizotinib (PF-2341066),exact,mitotane,,no_match,2.80994446936709,16.6444239138029,12.3130707396803,11.6326125421468,ALMANAC
344426,HL-60,5-Fluorouracil,,no_match,Sunitinib,Sunitinib,exact,-34.7586723724644,-33.3660623367803,-24.6179413644899,-34.3669958964143,ALMANAC
344541,HL-60,Gefitinib,Gefitinib,exact,lomustine,,no_match,-12.6368315141311,-10.2511709784353,-6.24350200120722,-9.43282819508283,ALMANAC
344614,HL-60,Vemurafenib,Vemurafenib (PLX-4032),exact,mitotane,,no_match,1.03860303865246,13.8923115284165,11.4709393852382,2.32983476436898,ALMANAC
344644,HL-60,Vemurafenib,Vemurafenib (PLX-4032),exact,thalidomide,,no_match,-7.17610733112475,5.74015543907549,10.2333343506057,-6.04827634674213,ALMANAC
344735,HL-60,Lenalidomide,Lenalidomide,exact,mitotane,,no_match,0.469618860560198,0.0116656482387347,-1.67276331021122,1.05789299247456,ALMANAC
344902,HL-60,Pazopanib hydrochloride,Pazopanib (GW786034),exact,thalidomide,,no_match,-15.2658360972676,5.93077356795247,14.7592130294451,-16.6413317029795,ALMANAC
344934,HL-60,Pazopanib hydrochloride,Pazopanib (GW786034),exact,mitotane,,no_match,-6.8111754516877,16.0380168572935,22.5515506374369,-6.41444281409064,ALMANAC
345331,HL-60,Gefitinib,Gefitinib,exact,mitotane,,no_match,1.47638537515835,7.80766206415817,-0.201766462434023,8.69230457031511,ALMANAC
345387,HL-60,Lenalidomide,Lenalidomide,exact,Vepesid J,,no_match,-14.4851976726679,10.1982369791066,10.8936082739084,11.8897844334428,ALMANAC
345745,HL-60,Dexrazoxane,,no_match,CYTARABINE HYDROCHLORIDE,Cytarabine,exact,5.40522816998228,3.8818088878262,3.57440242756795,8.57649715894766,ALMANAC
345922,HL-60,Navelbine ditartrate (TN),,no_match,Imatinib,Imatinib,exact,-32.2238916586252,16.642553940173,13.0946573728484,11.8033212297582,ALMANAC
346132,HL-60,Vemurafenib,Vemurafenib (PLX-4032),exact,Vepesid J,,no_match,-12.3206807758625,7.60742942261768,9.03268681869791,2.90474987779484,ALMANAC
