block_id,cell_line_id,drug1_original,drug1_id,drug1_match_source,drug2_original,drug2_id,drug2_match_source,synergy_loewe,synergy_bliss,synergy_zip,synergy_hsa,source_study
720826,KG-1,Selumetinib,Selumetinib (AZD6244),exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
720827,KG-1,Afatinib,Afatinib (BIBW-2992),exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
720829,KG-1,Tanespimycin,17-AAG (Tanespimycin),exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
720832,KG-1,PONATINIB,Ponatinib (AP24534),exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
720833,KG-1,Motesanib,Motesanib (AMG-706),exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
720834,KG-1,Doramapimod,Doramapimod (BIRB 796),exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
720836,KG-1,BMS-754807,BMS-754807,exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
720838,KG-1,Nilotinib,Nilotinib,exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
720839,KG-1,Vandetanib,Vandetanib (ZD6474),exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
720840,KG-1,Lestaurtinib,Lestaurtinib (CEP-701),exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
720841,KG-1,Dasatinib,Dasatinib,exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
720842,KG-1,Axitinib,Axitinib (AG-013736),exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
720843,KG-1,Saracatinib,Saracatinib (AZD0530),exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
720844,KG-1,Lenalidomide,Lenalidomide,exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
720845,KG-1,Panobinostat,Panobinostat,exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
720846,KG-1,Pazopanib hydrochloride,Pazopanib (GW786034),exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
720850,KG-1,Olaparib,Olaparib,exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
720852,KG-1,Vismodegib,Vismodegib (GDC-0449),exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
720853,KG-1,Sorafenib,Sorafenib,exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
720854,KG-1,roscovitine,Roscovitine (CYC-202),exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
720859,KG-1,RAF265,RAF265 (CHIR-265),exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
531864,MOLM-13,PI-103,PI-103,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
562400,MOLM-13,BMS-754807,BMS-754807,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
563401,MOLM-13,(-)-Rapamycin,Rapamycin,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
563405,MOLM-13,AT7519,AT7519,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
563438,MOLM-13,Idelalisib,Idelalisib,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
563443,MOLM-13,Pelitinib,Pelitinib (EKB-569),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
563499,MOLM-13,CHIR-99021,CHIR-99021,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
563507,MOLM-13,Bortezomib,Bortezomib (Velcade),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
563518,MOLM-13,Masitinib,Masitinib (AB-1010),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
563559,MOLM-13,roscovitine,Roscovitine (CYC-202),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
563572,MOLM-13,Akt inhibitor VIII,AKT Inhibitor IV,fuzzy,,,no_match,0.0,0.0,0.0,0.0,GDSC1
563574,MOLM-13,Dasatinib,Dasatinib,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
563576,MOLM-13,Quizartinib,Quizartinib (AC220),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
563584,MOLM-13,Erlotinib hydrochloride,Erlotinib,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
563586,MOLM-13,Tivozanib,Tivozanib (AV-951),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
563604,MOLM-13,Lapatinib,Lapatinib,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
563608,MOLM-13,GW2580,GW-2580,fuzzy,,,no_match,0.0,0.0,0.0,0.0,GDSC1
563632,MOLM-13,Ruxolitinib,Ruxolitinib (INCB018424),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
563748,MOLM-13,Pazopanib hydrochloride,Pazopanib (GW786034),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
564231,MOLM-13,Saracatinib,Saracatinib (AZD0530),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
567826,MOLM-13,Linifanib,Linifanib (ABT-869),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
575226,MOLM-13,Cabozantinib,Cabozantinib,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
576953,MOLM-13,Foretinib,Foretinib (XL880),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
579552,MOLM-13,Sunitinib,Sunitinib,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
580740,MOLM-13,Sorafenib,Sorafenib,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
583795,MOLM-13,Tozasertib,Tozasertib (VX-680),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
587364,MOLM-13,JNK Inhibitor V,JNK Inhibitor II,fuzzy,,,no_match,0.0,0.0,0.0,0.0,GDSC1
609830,MOLM-13,PONATINIB,Ponatinib (AP24534),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
611743,MOLM-13,PHA-665752,PHA-665752,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
612671,MOLM-13,GSK1904529A,GSK-1904529A,fuzzy,,,no_match,0.0,0.0,0.0,0.0,GDSC1
616100,MOLM-13,Imatinib,Imatinib,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
654429,MOLM-13,JNK Inhibitor VIII,JNK Inhibitor II,fuzzy,,,no_match,0.0,0.0,0.0,0.0,GDSC1
656499,MOLM-13,Trametinib,Trametinib (GSK1120212),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
662493,MOLM-13,Lestaurtinib,Lestaurtinib (CEP-701),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
668316,MOLM-13,Tanespimycin,17-AAG (Tanespimycin),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
668565,MOLM-13,Olaparib,Olaparib,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
669573,MOLM-13,Selumetinib,Selumetinib (AZD6244),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
671725,MOLM-13,Doramapimod,Doramapimod (BIRB 796),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
671726,MOLM-13,Afatinib,Afatinib (BIBW-2992),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
671731,MOLM-13,nutlin-3A,Nutlin 3a,fuzzy,,,no_match,0.0,0.0,0.0,0.0,GDSC1
671734,MOLM-13,KU-55933,KU-55933,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
671767,MOLM-13,PLX-4720,PLX-4720,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
671782,MOLM-13,CHIR-99021,CHIR-99021,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
671823,MOLM-13,Bosutinib,Bosutinib (SKI-606),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
671832,MOLM-13,Afatinib,Afatinib (BIBW-2992),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
671842,MOLM-13,Lenalidomide,Lenalidomide,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
672440,MOLM-13,Selumetinib,Selumetinib (AZD6244),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
672783,MOLM-13,Axitinib,Axitinib (AG-013736),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
674327,MOLM-13,PLX-4720,PLX-4720,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
675867,MOLM-13,Nilotinib,Nilotinib,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
677288,MOLM-13,Gefitinib,Gefitinib,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
687190,MOLM-13,Elesclomol,Elesclomol,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
692471,MOLM-13,Vismodegib,Vismodegib (GDC-0449),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
697624,MOLM-13,Palbociclib,Palbociclib,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
698547,MOLM-13,Olaparib,Olaparib,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
700522,MOLM-13,Motesanib,Motesanib (AMG-706),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
749957,MOLM-13,5-azacytidine,Azacytidine,fuzzy,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
749971,MOLM-13,lovastatin,Lovastatin,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
749989,MOLM-13,Tanespimycin,17-AAG (Tanespimycin),exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
749997,MOLM-13,staurosporine,Staurosporine,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750001,MOLM-13,Dasatinib,Dasatinib,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750002,MOLM-13,Gefitinib,Gefitinib,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750003,MOLM-13,Erlotinib hydrochloride,Erlotinib,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750006,MOLM-13,Panobinostat,Panobinostat,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750010,MOLM-13,(-)-Rapamycin,Rapamycin,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750011,MOLM-13,KU-55933,KU-55933,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750042,MOLM-13,Imatinib,Imatinib,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750044,MOLM-13,CHIR-99021,CHIR-99021,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750047,MOLM-13,Axitinib,Axitinib (AG-013736),exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750048,MOLM-13,Selumetinib,Selumetinib (AZD6244),exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750049,MOLM-13,Vandetanib,Vandetanib (ZD6474),exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750050,MOLM-13,Sorafenib,Sorafenib,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750057,MOLM-13,Nilotinib,Nilotinib,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750058,MOLM-13,Sunitinib,Sunitinib,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750097,MOLM-13,Bortezomib,Bortezomib (Velcade),exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750098,MOLM-13,ABT-737,ABT-737,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750118,MOLM-13,Olaparib,Olaparib,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750120,MOLM-13,Indisulam,Indisulam,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750137,MOLM-13,BMS-754807,BMS-754807,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750140,MOLM-13,Neratinib,Neratinib (HKI-272),exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750144,MOLM-13,Tivozanib,Tivozanib (AV-951),exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750163,MOLM-13,Tandutinib,Tandutinib (MLN518),exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750174,MOLM-13,Linifanib,Linifanib (ABT-869),exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750176,MOLM-13,Saracatinib,Saracatinib (AZD0530),exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750177,MOLM-13,Afatinib,Afatinib (BIBW-2992),exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750178,MOLM-13,Canertinib,Canertinib (CI-1033),exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750180,MOLM-13,Masitinib,Masitinib (AB-1010),exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750183,MOLM-13,GDC-0879,GDC-0879,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750185,MOLM-13,SNS-032,SNS-032 (BMS-387032),exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750186,MOLM-13,PLX-4720,PLX-4720,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750189,MOLM-13,TG100-115,TG100-115,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750216,MOLM-13,Foretinib,Foretinib (XL880),exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750217,MOLM-13,Regorafenib,Regorafenib (BAY 73-4506),exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750219,MOLM-13,MGCD-265,MGCD-265,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750220,MOLM-13,Lenvatinib,Lenvatinib,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750227,MOLM-13,Lapatinib,Lapatinib,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750229,MOLM-13,SGX-523,SGX-523,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750231,MOLM-13,Alisertib,Alisertib (MLN8237),exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750233,MOLM-13,Ruxolitinib,Ruxolitinib (INCB018424),exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750238,MOLM-13,Quizartinib,Quizartinib (AC220),exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750240,MOLM-13,Pazopanib,Pazopanib (GW786034),exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750243,MOLM-13,Vemurafenib,Vemurafenib (PLX-4032),exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750256,MOLM-13,ETOMOXIR,Etomoxir,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750315,MOLM-13,NVP-ADW742,NVP-ADW742,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750328,MOLM-13,Bosutinib,Bosutinib (SKI-606),exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750334,MOLM-13,Doramapimod,Doramapimod (BIRB 796),exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750335,MOLM-13,KW-2449,KW-2449,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750336,MOLM-13,RAF265,RAF265 (CHIR-265),exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750340,MOLM-13,Idelalisib,Idelalisib,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750348,MOLM-13,Birinapant,Birinapant,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
750357,MOLM-13,Cabozantinib,Cabozantinib,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
520075,MV4-11,PONATINIB,Ponatinib (AP24534),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
525097,MV4-11,BMS-754807,BMS-754807,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
535358,MV4-11,Saracatinib,Saracatinib (AZD0530),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
535359,MV4-11,(-)-Rapamycin,Rapamycin,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
535403,MV4-11,PHA-665752,PHA-665752,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
535413,MV4-11,PI-103,PI-103,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
535422,MV4-11,Sunitinib,Sunitinib,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
535431,MV4-11,Masitinib,Masitinib (AB-1010),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
535439,MV4-11,Imatinib,Imatinib,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
535466,MV4-11,roscovitine,Roscovitine (CYC-202),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
535484,MV4-11,Quizartinib,Quizartinib (AC220),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
535500,MV4-11,Tivozanib,Tivozanib (AV-951),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
535511,MV4-11,GW2580,GW-2580,fuzzy,,,no_match,0.0,0.0,0.0,0.0,GDSC1
535532,MV4-11,Ruxolitinib,Ruxolitinib (INCB018424),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
535534,MV4-11,Tozasertib,Tozasertib (VX-680),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
541989,MV4-11,Lapatinib,Lapatinib,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
542712,MV4-11,Pazopanib hydrochloride,Pazopanib (GW786034),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
543347,MV4-11,Sorafenib,Sorafenib,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
545629,MV4-11,CHIR-99021,CHIR-99021,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
563118,MV4-11,Idelalisib,Idelalisib,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
580236,MV4-11,Cabozantinib,Cabozantinib,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
583363,MV4-11,Bortezomib,Bortezomib (Velcade),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
595065,MV4-11,AT7519,AT7519,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
602421,MV4-11,JNK Inhibitor V,JNK Inhibitor II,fuzzy,,,no_match,0.0,0.0,0.0,0.0,GDSC1
605635,MV4-11,Pelitinib,Pelitinib (EKB-569),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
609679,MV4-11,Akt inhibitor VIII,AKT Inhibitor IV,fuzzy,,,no_match,0.0,0.0,0.0,0.0,GDSC1
610999,MV4-11,Dasatinib,Dasatinib,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
614890,MV4-11,GSK1904529A,GSK-1904529A,fuzzy,,,no_match,0.0,0.0,0.0,0.0,GDSC1
615844,MV4-11,Linifanib,Linifanib (ABT-869),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
616737,MV4-11,Foretinib,Foretinib (XL880),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
642834,MV4-11,Trametinib,Trametinib (GSK1120212),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
644583,MV4-11,Palbociclib,Palbociclib,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
654854,MV4-11,Doramapimod,Doramapimod (BIRB 796),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
654855,MV4-11,Afatinib,Afatinib (BIBW-2992),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
654858,MV4-11,Lestaurtinib,Lestaurtinib (CEP-701),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
654860,MV4-11,nutlin-3A,Nutlin 3a,fuzzy,,,no_match,0.0,0.0,0.0,0.0,GDSC1
654863,MV4-11,KU-55933,KU-55933,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
654868,MV4-11,JNK Inhibitor VIII,JNK Inhibitor II,fuzzy,,,no_match,0.0,0.0,0.0,0.0,GDSC1
654872,MV4-11,Olaparib,Olaparib,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
654888,MV4-11,PLX-4720,PLX-4720,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
654926,MV4-11,PLX-4720,PLX-4720,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
654942,MV4-11,Tanespimycin,17-AAG (Tanespimycin),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
654962,MV4-11,Elesclomol,Elesclomol,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
655334,MV4-11,Motesanib,Motesanib (AMG-706),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
659562,MV4-11,Selumetinib,Selumetinib (AZD6244),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
669001,MV4-11,Axitinib,Axitinib (AG-013736),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
670822,MV4-11,Afatinib,Afatinib (BIBW-2992),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
674567,MV4-11,Olaparib,Olaparib,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
677943,MV4-11,Bosutinib,Bosutinib (SKI-606),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
678912,MV4-11,CHIR-99021,CHIR-99021,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
680480,MV4-11,Gefitinib,Gefitinib,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
686249,MV4-11,Lenalidomide,Lenalidomide,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
686744,MV4-11,Vismodegib,Vismodegib (GDC-0449),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
688198,MV4-11,Nilotinib,Nilotinib,exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
699591,MV4-11,Selumetinib,Selumetinib (AZD6244),exact,,,no_match,0.0,0.0,0.0,0.0,GDSC1
704083,MV4-11,Bortezomib,Bortezomib (Velcade),exact,,,no_match,0.0,0.0,0.0,0.0,GCSI
705701,MV4-11,Erlotinib hydrochloride,Erlotinib,exact,,,no_match,0.0,0.0,0.0,0.0,GCSI
707309,MV4-11,Lapatinib,Lapatinib,exact,,,no_match,0.0,0.0,0.0,0.0,GCSI
708932,MV4-11,(-)-Rapamycin,Rapamycin,exact,,,no_match,0.0,0.0,0.0,0.0,GCSI
721067,MV4-11,Gefitinib,Gefitinib,exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
721068,MV4-11,Imatinib,Imatinib,exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
721069,MV4-11,Erlotinib hydrochloride,Erlotinib,exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
721071,MV4-11,Lapatinib,Lapatinib,exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
721072,MV4-11,Bortezomib,Bortezomib (Velcade),exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
721081,MV4-11,Palbociclib,Palbociclib,exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
721083,MV4-11,Selumetinib,Selumetinib (AZD6244),exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
721084,MV4-11,Afatinib,Afatinib (BIBW-2992),exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
721086,MV4-11,Tanespimycin,17-AAG (Tanespimycin),exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
721089,MV4-11,PONATINIB,Ponatinib (AP24534),exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
721090,MV4-11,Motesanib,Motesanib (AMG-706),exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
721091,MV4-11,Doramapimod,Doramapimod (BIRB 796),exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
721093,MV4-11,BMS-754807,BMS-754807,exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
721095,MV4-11,Nilotinib,Nilotinib,exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
721096,MV4-11,Vandetanib,Vandetanib (ZD6474),exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
721097,MV4-11,Lestaurtinib,Lestaurtinib (CEP-701),exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
721098,MV4-11,Dasatinib,Dasatinib,exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
721099,MV4-11,Axitinib,Axitinib (AG-013736),exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
721100,MV4-11,Saracatinib,Saracatinib (AZD0530),exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
721101,MV4-11,Bosutinib,Bosutinib (SKI-606),exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
721102,MV4-11,Lenalidomide,Lenalidomide,exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
721103,MV4-11,Panobinostat,Panobinostat,exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
721104,MV4-11,Pazopanib hydrochloride,Pazopanib (GW786034),exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
721108,MV4-11,Olaparib,Olaparib,exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
721110,MV4-11,Vismodegib,Vismodegib (GDC-0449),exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
721111,MV4-11,Sorafenib,Sorafenib,exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
721112,MV4-11,roscovitine,Roscovitine (CYC-202),exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
721115,MV4-11,Sunitinib,Sunitinib,exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
721118,MV4-11,RAF265,RAF265 (CHIR-265),exact,,,no_match,0.0,0.0,0.0,0.0,FIMM
812146,MV4-11,5-azacytidine,Azacytidine,fuzzy,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
812161,MV4-11,lovastatin,Lovastatin,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
812179,MV4-11,Tanespimycin,17-AAG (Tanespimycin),exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
812188,MV4-11,staurosporine,Staurosporine,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
812191,MV4-11,Dasatinib,Dasatinib,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
812192,MV4-11,Gefitinib,Gefitinib,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
812193,MV4-11,Erlotinib hydrochloride,Erlotinib,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
812195,MV4-11,Panobinostat,Panobinostat,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
812198,MV4-11,(-)-Rapamycin,Rapamycin,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
812199,MV4-11,KU-55933,KU-55933,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
812229,MV4-11,Imatinib,Imatinib,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
812231,MV4-11,CHIR-99021,CHIR-99021,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
812233,MV4-11,Axitinib,Axitinib (AG-013736),exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
812234,MV4-11,Selumetinib,Selumetinib (AZD6244),exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
812235,MV4-11,Vandetanib,Vandetanib (ZD6474),exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
812236,MV4-11,Sorafenib,Sorafenib,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
812242,MV4-11,Nilotinib,Nilotinib,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
812243,MV4-11,Sunitinib,Sunitinib,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
812282,MV4-11,Bortezomib,Bortezomib (Velcade),exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
812283,MV4-11,ABT-737,ABT-737,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
812285,MV4-11,PI-103,PI-103,exact,,,no_match,0.0,0.0,0.0,0.0,CTRPV2
